window_start,week,mtf7w2,mwwcn6,lms8m4,dsdxd8,wgocn,jdf5g4,dtqb7d,habc8,ngtp8b,kedgm9,kab5zb,jfk535,mmvd,hnldm2,jdk88,ajdqnf,nm8c7,jmd5h8,anfz9,oro26b,kdcn,krh5f5,tah5z2,jlkm94,nhm2p3,tlgdq9,lpnb79,tjdpzd,wahbf,jrrgxf,zws2p8,ajb9b3,elnfh,pt7td,hmnhx4,mdvw5,jahq76,tcdzb7,jac345,mmg9n6,tkbn4,hemmb2,dlokv6,bay6g7,jlgwx,pecxc9,rrg3md,mjpg95,njd5zf,jhgn9,jkn7f,kah89f,amsh7,bpc42
1360157700,Week1,0.001,0.001,68.7010078387458,0.001,0.001,40.08531854276535,0.001,0.001,0.001,953.125,1906.25,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10051.282040777842,52.95138888888889,47.65625,0.001,0.001,0.001,4980.46875,31.992666021921345,2309.3317552099693,0.001,68.31781914893618,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,325.3171619401056,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,300.5589430894309,0.001,4608.723958333333,3845.9279672347852
1360158000,Week1,0.001,0.001,0.001,0.001,0.001,3029.8921835491074,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3313.976884658746,0.001,0.001,0.001,0.001,0.001,4271.484375,19.135462555066077,921.1108573603219,0.001,67.32047872340425,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,50.16447368421053,0.001,1020.2608884462876,0.001,0.001,0.001,0.001,0.001,2433.3003952569165,0.001,0.001,0.001,0.001,61706.705729166664,5069.525982709576
1360158300,Week1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4040.5799643124037,0.001,0.001,0.001,0.001,0.001,4871.394230769231,23.246951219512194,340.25521247302845,0.001,66.61184210526315,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,890.0516627120405,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1979.4034090909088,0.001,4890.625,2671.652067550505
1360158600,Week1,0.001,0.001,0.001,9831.42458952458,0.001,4808.621174832112,0.001,0.001,0.001,0.001,11.660447761194028,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1953.125,0.001,0.001,0.001,0.001,0.001,3997.6592334969996,0.001,757.5673930894889,0.001,39.028452899765334,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,852.3174894957984,0.001,0.001,0.001,15.957446808510635,0.001,0.001,0.001,0.001,54.81360976594027,0.001,2387.887286324786,1781.929788961039
1360158900,Week1,0.001,0.001,71.08516483516482,14828.049344522618,0.001,9.636139377119951,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,958.304775760226,0.001,0.001,0.001,0.001,0.001,3792.96875,0.001,1020.8325049343334,0.001,63.38171459576777,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1058.1699254068717,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11235.50675376543,25182.80397572286,1483.0032313042877
1360159200,Week1,0.001,0.001,70.06048387096772,19443.46223524006,0.001,4544.051047151634,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1160.0730830006653,0.001,0.001,0.001,0.001,0.001,3985.5769230769233,34206.62890625,989.883185716388,0.001,67.10526315789474,0.001,793.4414288429551,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,822.5837886460554,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2365.502245106785,19596.02825740652,4890.625,3808.2769053862808
1360159500,Week1,0.001,0.001,0.001,7313.487008269447,0.001,59.0531070584262,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,667.5907258064517,7508.662540558262,0.001,0.001,0.001,0.001,3114.809782608696,14914.319914574307,399.08130616475756,0.001,66.61184210526315,0.001,1110.7886904761904,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,798.514344262295,0.001,0.001,0.001,0.001,0.001,25.72927220533603,0.001,0.001,3472.5712159863942,26750.549031577222,4268.415178571428,1357.1266208096142
1360159800,Week1,0.001,0.001,0.001,24635.073471836822,0.001,472.65625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2965.1527355806197,0.001,0.001,0.001,0.001,0.001,3003.90625,17133.63495157646,897.5694940405593,0.001,73.8883136246039,0.001,3266.954723465473,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,989.274825783972,0.001,0.001,0.001,0.001,0.001,78649.47916666666,0.001,0.001,50.08169934640522,23230.549406654278,0.001,4472.153067510858
1360160100,Week1,0.001,0.001,68.81648936170212,4687.413456081395,0.001,4640.573132123375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,17.26398601398601,0.001,0.001,0.001,0.001,0.001,620.1923076923077,0.001,457.02731304070824,0.001,66.61184210526315,0.001,2749.660370100421,0.001,0.001,0.001,0.001,0.001,0.001,11132.098189157237,0.001,1257.5334821428573,0.001,29.99145136778116,0.001,0.001,0.001,5343.75,0.001,0.001,615.7076072783309,14669.119878232219,0.001,3720.5989041926537
1360160400,Week1,0.001,0.001,69.31515957446808,31036.959357188858,0.001,34.950277520814055,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,573.3173076923077,0.001,0.001,0.001,0.001,0.001,2741.3225837943473,1190.5145654250239,345.16351448256813,0.001,0.001,0.001,3340.8438655911086,0.001,0.001,0.001,0.001,0.001,0.001,38655.58036617244,0.001,1247.026724240266,0.001,0.001,0.001,0.001,0.001,17289.511235421916,0.001,0.001,1468.7099882182602,119.6084388944053,4890.625,2037.7977087548873
1360160700,Week1,0.001,0.001,0.001,0.001,0.001,9065.899321803505,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,43113.1451609396,0.001,0.001,0.001,0.001,2622.801191125659,2765.670931965166,2590.674696670572,0.001,26.93961196255547,0.001,6018.883353462158,0.001,0.001,0.001,0.001,0.001,0.001,6978.1661694106715,0.001,19.230769230769234,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2182.6428935122053,0.001,4890.625,117298.28054138322
1360161000,Week1,0.001,0.001,0.001,0.001,0.001,2264.9147727272725,0.001,0.001,0.001,0.001,19.50354609929078,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7807.477678571428,135107.31838474027,0.001,0.001,0.001,0.001,3562.5,23.95550888119979,4887.473650306049,0.001,73.4827264239029,0.001,4280.048076923076,0.001,0.001,0.001,0.001,0.001,0.001,57.20338983050848,0.001,1103.6513117661448,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,25.81201143601621,0.001,16820.284047805162,4074.8131171914847
1360161300,Week1,0.001,0.001,72.30718085106382,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4261.842757936508,1187.5,0.001,0.001,0.001,0.001,7811.76271689047,2589.35546875,1065.2388715933328,0.001,37.23404255319149,0.001,3461.9140625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,832.6093177655678,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16.18705035971223,2030.9048694779112,0.001,25918.54543864304,5336.091891522717
1360161600,Week1,0.001,0.001,0.001,0.001,0.001,9928.674244804759,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1415.096507352941,23177.727821320997,0.001,0.001,0.001,0.001,3457.9967852814966,0.001,6789.168607024917,0.001,0.001,0.001,2168.0253623188405,0.001,0.001,0.001,0.001,0.001,0.001,1213.959120095069,0.001,903.14102324771,0.001,0.001,9.146341463414632,0.001,0.001,26436.765775355307,0.001,66.61184210526315,1507.9823947571251,0.001,22310.467002775793,4375.155170975911
1360161900,Week1,0.001,0.001,72.30718085106382,0.001,16.843971631205672,6221.163396317829,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2143.2109557109557,39.12927350427351,0.001,81.90783782250922,0.001,0.001,2473.893379854146,39205.840290982436,5172.169971349965,0.001,0.001,0.001,556.0979302717506,0.001,0.001,0.001,0.001,0.001,0.001,6374.522569444444,0.001,1349.5278615018522,0.001,0.001,0.001,0.001,0.001,1728.4172661870502,0.001,0.001,27.11703903441192,0.001,4890.625,3885.4166666666665
1360162200,Week1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2375.0,0.001,0.001,57.29166666666666,0.001,0.001,19151.293016602194,4208.807537438051,0.001,3562.5,1425.0,10890.461167787318,0.001,27.011807727070625,0.001,256.39110418786976,0.001,0.001,0.001,0.001,0.001,0.001,541.6666666666666,0.001,850.3677688841939,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,260.9737791598037,0.001
1360162500,Week1,0.001,0.001,272.49418218085106,958.3333333333335,0.001,6247.746026076898,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11.86056105610561,2729.667207792208,0.001,0.001,45686.70555510329,0.001,0.001,3562.5,25228.398983679384,172.1763011371263,0.001,0.001,0.001,1663.152987657225,0.001,0.001,0.001,0.001,0.001,0.001,2727.609321306908,0.001,4325.493421052632,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,130.0,4380.447443181818
1360162800,Week1,0.001,0.001,0.001,0.001,0.001,768.3837429898114,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,43.82757092198581,0.001,0.001,0.001,13129.963961319128,3429.595325342093,0.001,1787.7014919778078,297.27643280632407,117.51560291245895,0.001,61.958603822342965,0.001,5555.649246281557,0.001,0.001,0.001,0.001,0.001,0.001,680.9895833333333,0.001,187.5,0.001,0.001,0.001,0.001,0.001,0.001,0.001,33.854166666666664,0.001,0.001,0.001,9864.530032749875
1360163100,Week1,0.001,22145.279471439284,85.46625122932987,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16.884076325565687,0.001,53.70624248798077,0.001,0.001,7475.04467558651,0.001,4890.625,0.001,55.68265987326413,0.001,0.001,0.001,977.4245196406642,0.001,0.001,0.001,0.001,0.001,0.001,7553.571428571428,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2882.1269867168307
1360163400,Week1,0.001,17837.055428493004,72.30718085106382,0.001,0.001,10.127977814148029,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,135.41666666666666,0.001,3562.5,0.001,17.88854562059436,0.001,70.11340418542741,0.001,4445.472301136363,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4800.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3032.358047385621
1360163700,Week1,0.001,17374.731353499435,0.001,0.001,0.001,4436.206083568889,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5195.638020833333,0.001,0.001,0.001,0.001,73.51973684210526,160.24925595238096,0.001,0.001,0.001,5738.436399359843,0.001,3562.5,0.001,49.92366720236104,0.001,0.001,0.001,2586.515738133548,0.001,0.001,32.26179463459759,0.001,0.001,0.001,4713.973512700535,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3425.0
1360164000,Week1,0.001,18007.918341636865,0.001,0.001,0.001,561.8361440448277,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16045.777529761906,0.001,0.001,0.001,2023.9127171101259,0.001,2946.4487355751894,0.001,17.58973881896553,0.001,67.32047872340425,19.78211009174312,1294.7916666666665,0.001,0.001,0.001,0.001,0.001,0.001,2130.059523809524,0.001,1126.674107142857,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3357.2916666666665
1360164300,Week1,0.001,17008.509510431264,0.001,0.001,0.001,974.7395353050157,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4122.1484375,0.001,23.4375,0.001,2694.180253623189,0.001,1386.5351228632478,0.001,18.47960787008261,0.001,48.258884577482135,0.001,75765.51475535454,0.001,0.001,0.001,0.001,0.001,0.001,35.803734061930776,0.001,11.455278592375365,16.18705035971223,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1603.4910462599416
1360164600,Week1,0.001,0.001,0.001,0.001,0.001,18947.447681462738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,52.98104458912231,9824.578316706798,0.001,0.001,0.001,3798.270089285714,0.001,2832.5581781914893,22049.8046875,17.305169061148973,0.001,48.78057916530457,20.104895104895107,1490.1154891304348,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,36451.86011904762,0.001,0.001,0.001,0.001
1360164900,Week1,0.001,0.001,0.001,0.001,0.001,2077.9857178782604,0.001,0.001,0.001,0.001,74.53703703703704,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2717.96875,0.001,0.001,0.001,3720.360585836114,0.001,1877.3596619839973,0.001,373.7794591967734,0.001,0.001,53.81944444444446,2679.7827654425732,0.001,0.001,0.001,0.001,0.001,0.001,278.1761862546437,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,188218.75,0.001,0.001,0.001,567.7083333333334
1360165200,Week1,0.001,10.416666666666666,0.001,0.001,7421.968573556366,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,15132.114161592142,0.001,0.001,437.5,0.001,22.169452887537993,0.001,2690.190972222222,0.001,4235.677083333333,0.001,1497.2737326436727,31.914893617021274,66.61184210526315,19.78211009174312,1005.8947787338747,0.001,0.001,0.001,0.001,0.001,0.001,5002.883638148638,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7323.762175324676
1360165500,Week1,0.001,0.001,15703.400465189517,0.001,3327.8622503305874,1742.1806258770432,0.001,0.001,0.001,0.001,0.001,4393.662920999764,0.001,0.001,0.001,0.001,0.001,13461.278384809848,0.001,0.001,803.453947368421,0.001,26.9281914893617,9294.270833333334,5044.947409967571,0.001,4126.602564102564,0.001,1820.8989336678223,0.001,0.001,0.001,506.896508097166,0.001,0.001,0.001,0.001,0.001,0.001,3603.156356197333,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,604.1666666666666
1360165800,Week1,0.001,0.001,6058.47753059335,0.001,46759.20724112231,10.106382978723405,0.001,0.001,0.001,0.001,120099.14236219846,5761.986446197179,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2066.7636093500787,0.001,0.001,2227.3271276595747,3354.608589651167,0.001,2497.122614552833,48624.34729396359,60.05539709380112,0.001,69.54943818444032,39442.44939551412,0.001,15320.46116574649,0.001,0.001,0.001,0.001,594.4420277052033,47625.622084737945,0.001,898.5769663953615,0.001,0.001,0.001,0.001,0.001,0.001,0.001,46.402221134954836,0.001,0.001,0.001,0.001
1360166100,Week1,0.001,0.001,8864.721681726502,0.001,18969.17330591436,0.001,0.001,0.001,0.001,0.001,35659.46655636562,0.001,0.001,0.001,0.001,0.001,0.001,9019.423342541435,0.001,58045.66674839073,403.42420212765956,14759.951728701624,0.001,1968.4161324786328,8485.074212173822,0.001,3744.5913461538466,5047.670969446236,10975.187781086282,0.001,8259.924662155778,22.002551020408163,1449.0334535256409,20577.72374069349,0.001,17.16549295774648,0.001,0.001,1852.4396764807675,24312.152989757156,0.001,31644.51986473809,0.001,0.001,0.001,0.001,0.001,12205.475577322613,0.001,0.001,5076.546324421223,0.001,0.001,2136.952457264957
1360166400,Week1,0.001,51.520270270270274,9200.175998672628,0.001,7198.168022113496,54.464285714285715,0.001,0.001,0.001,0.001,5681.0557867115995,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11759.891362660945,2456.7219048448437,3176.8469675622487,11.488970588235295,7744.116769982458,0.001,0.001,2123.363095238095,0.001,0.001,0.001,16747.656975064732,61749.29917319215,1150.761217948718,26785.455237710186,0.001,0.001,0.001,0.001,1639.3489583333335,1862.1788559173667,0.001,17666.664602514076,1947.8324142156866,0.001,0.001,0.001,0.001,11863.14235332788,0.001,1212.5822368421052,666.2976323241664,3333.9739530564,0.001,17888.353693958452
1360166700,Week1,0.001,0.001,9607.16806498245,0.001,70.3125,10281.58244680851,0.001,0.001,0.001,0.001,7290.4363256699,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,965.9488612272517,1683.1343893760782,2101.673565761342,0.001,75267.29879459507,1683.68969748624,0.001,3578.804347826087,31.914893617021274,0.001,0.001,14562.118324102346,3276.2607308169177,84.26101823708207,131.26671974296605,0.001,0.001,0.001,0.001,10043.795367975152,8092.235520094561,0.001,179.0410756501182,1318.0476644062458,0.001,0.001,23.38993418836198,63.38554415364338,1351.002653897489,0.001,0.001,120.85209101736856,1064.6299073451667,0.001,17392.015854917747
1360167000,Week1,0.001,0.001,8543.658489916288,0.001,1136.6584140562295,37.259615384615394,0.001,0.001,0.001,31.25,1143.6430915977721,0.001,0.001,0.001,0.001,0.001,0.001,31070.995472667255,0.001,136.2616356382979,0.001,16.286579222886214,36.81623778033352,40.39654937261321,4556.25,0.001,3058.9488636363635,0.001,0.001,32.608695652173914,66.61184210526315,2100.853603289487,31.914893617021274,1520.8490313785635,0.001,31.914893617021274,0.001,0.001,1470.7479697426422,868.4820243021245,0.001,14.516129032258064,1044.8666922641971,0.001,54.464285714285715,19660.124283346788,0.001,192.65182646308944,0.001,0.001,40.53533482259365,8751.506548268515,0.001,10723.259851421188
1360167300,Week1,0.001,31.914893617021274,0.001,0.001,95.50458037825061,0.001,0.001,0.001,0.001,0.001,17585.06454785277,0.001,0.001,0.001,0.001,0.001,0.001,757.3353003102837,0.001,59166.7445625611,0.001,6.846963390915843,0.001,0.001,2966.468474125737,0.001,2593.75,0.001,31.914893617021274,0.001,64.86322835378559,2324.101123841825,11.32246376811594,566.9767401993541,0.001,0.001,0.001,0.001,453.4236185404119,935.2805782404622,0.001,0.001,534.17988980349,0.001,31.914893617021274,25212.454955453388,0.001,7158.915054799079,0.001,31.914893617021274,2498.402045643725,29.80653582502538,0.001,5152.87472943723
1360167600,Week1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2042.1343610387405,0.001,0.001,0.001,0.001,0.001,0.001,1038.4771329764146,0.001,820.6710446859903,0.001,1754.7356017911632,0.001,0.001,6382.725694444445,0.001,1425.0,68543.26461948089,0.001,0.001,66.11842105263158,1803.9363633900834,0.001,1644.14941167224,0.001,0.001,0.001,0.001,3535.9737794211196,148.8486842105263,0.001,81.11702127659575,298.2954545454545,0.001,0.001,22076.260346859875,0.001,12316.87618674404,0.001,0.001,2223.32358349155,2829.068298493276,0.001,1962.2395833333333
1360167900,Week1,0.001,0.001,0.001,0.001,3211.378140550348,0.001,0.001,0.001,0.001,0.001,16634.092973465482,0.001,0.001,0.001,0.001,0.001,0.001,281.8273787038965,0.001,10417.724112415985,0.001,0.001,0.001,0.001,7732.142857142857,0.001,7125.0,79.42708333333333,0.001,0.001,82.47213570012721,3472.724102790137,0.001,2492.5907384794546,0.001,0.001,0.001,0.001,332.5892857142857,1958.592132505176,0.001,3492.1875,1892.4840322731611,0.001,10.195035460992909,40981.77390793246,0.001,204.19599164669572,0.001,7462.673611111112,134.7116490281477,1936.0439576607478,0.001,3908.024175429205
1360168200,Week1,0.001,0.001,0.001,0.001,3619.483305219813,0.001,0.001,0.001,0.001,0.001,23361.287462353124,0.001,0.001,0.001,0.001,0.001,0.001,756.4656705815216,0.001,22.86616724877794,0.001,0.001,0.001,0.001,3796.875,0.001,2364.507757010537,0.001,0.001,0.001,74.67091079052223,2301.403734806645,0.001,19462.523065507437,0.001,0.001,0.001,0.001,24559.49962212704,421.875,0.001,0.001,2086.020216553678,0.001,0.001,18093.06720026242,0.001,3888.7608037599907,0.001,1818.5714383636764,131.42826801152762,0.001,0.001,3042.6897321428573
1360168500,Week1,0.001,0.001,0.001,1623.9872968235816,2523.7065097299915,10.106382978723405,0.001,0.001,0.001,0.001,13154.659792019738,0.001,0.001,0.001,0.001,0.001,0.001,386.78695436507934,0.001,816.3520642048411,0.001,0.001,0.001,0.001,6272.516025641026,0.001,2480.004091653028,0.001,0.001,0.001,0.001,3843.597202719876,0.001,51692.06381812443,0.001,0.001,0.001,0.001,1750.8651720174432,0.001,0.001,6629.464285714284,817.3748954232168,0.001,0.001,29260.883056564016,0.001,254.95059518704463,0.001,0.001,154.19291392235297,2705.0359987745096,0.001,4291.40625
1360168800,Week1,0.001,0.001,0.001,611.7194355074582,0.001,652.8721316425122,0.001,0.001,0.001,0.001,3434.512867647059,0.001,0.001,0.001,0.001,0.001,0.001,1835.9375,0.001,41024.304308143124,0.001,0.001,0.001,0.001,3254.464285714286,0.001,703.5311340912756,0.001,0.001,0.001,66.82180851063829,2012.1321946347161,0.001,141.70409514671996,0.001,0.001,0.001,0.001,0.001,6781.012487905177,0.001,38.01414228651625,2242.2230113636365,0.001,0.001,16295.36444765953,0.001,251.095484841655,0.001,34.24467613132209,122.06477722894059,0.001,0.001,7626.5625
1360169100,Week1,0.001,0.001,0.001,91871.27511160714,3011.065856332645,4125.888206845238,0.001,0.001,0.001,0.001,12255.934387726882,0.001,0.001,0.001,0.001,0.001,0.001,1416.6007639419404,0.001,0.001,0.001,0.001,0.001,11631.57495577632,83.00958163496377,0.001,38219.433470788215,0.001,0.001,0.001,67.81914893617022,3501.1644605394604,132.5,2045.5697315128075,0.001,0.001,0.001,0.001,0.001,2464.1470211988303,0.001,0.001,2389.842532198405,0.001,0.001,3729.204392180096,0.001,109.35722821902468,0.001,68.81648936170212,83.48170889679302,219.67043821839076,0.001,0.001
1360169400,Week1,0.001,0.001,0.001,45.886003688540995,5922.520847113849,38.3164545205695,0.001,0.001,0.001,0.001,3926.093075915263,0.001,0.001,0.001,0.001,0.001,0.001,110.52365720971359,0.001,0.001,4100.043402777777,7125.0,0.001,1914.4245467004007,3481.416955753986,0.001,3562.5,65932.09981627275,0.001,33347.56312893793,66.82180851063829,825.8705357142857,0.001,827.2758542080485,0.001,0.001,0.001,0.001,250.12690949931326,6134.035171676113,0.001,1275.7425432751875,964.8135973254672,0.001,0.001,39.95693648921833,0.001,13356.147941162406,0.001,1815.5427631578948,10940.966621008312,0.001,0.001,992.682967670874
1360169700,Week1,0.001,0.001,0.001,113.78205128205128,18641.63233300981,250.1474607615745,0.001,0.001,0.001,0.001,2553.3085910638897,0.001,0.001,0.001,0.001,0.001,0.001,152.83764367816093,0.001,0.001,1736.4955693695813,323.8636363636364,0.001,0.001,7852.05078125,0.001,3011.0821654887727,63582.937547099646,9560.007346368158,31533.645376767356,7519.737486157285,0.001,1410.875822368421,301.232993197279,0.001,0.001,0.001,0.001,5882.0772100289205,4464.973958333334,0.001,714.1640911172162,1412.6475768095174,0.001,0.001,0.001,19120.992647058825,0.001,0.001,0.001,19750.172246351576,24859.25932766897,0.001,39.14545551613114
1360170000,Week1,0.001,0.001,0.001,0.001,116819.42890733459,16312.5,0.001,0.001,0.001,0.001,1408.4505694321479,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,49.13898240105872,0.001,0.001,10.14957264957265,4943.256660531537,0.001,3562.5,0.001,11032.295265350316,0.001,610.0075403833004,22.935775754778835,1356.435281648636,0.001,0.001,0.001,0.001,0.001,35.126473551793914,2563.278467144732,0.001,916.9044290696074,0.001,0.001,0.001,0.001,0.001,2093.6920196935157,0.001,14027.948545860994,2143.099747928371,13104.57255242024,71.5725806451613,6951.680571475639
1360170300,Week1,0.001,0.001,0.001,0.001,1220.640034364261,872.3642359114434,0.001,0.001,0.001,0.001,1354.0568387681158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16.608391608391607,10.106382978723405,4153.882575757576,0.001,0.001,2375.4987635485254,17453.963149613755,0.001,1006.3671368183409,25.996999454446257,3920.471139224622,0.001,0.001,0.001,0.001,0.001,0.001,8402.715773809523,0.001,730.6610792902067,0.001,0.001,0.001,17.0863309352518,0.001,108.70209286467053,0.001,19314.93995199024,53.474591063745265,17064.861876821793,4749.794549482103,4269.076743661185
1360170600,Week1,0.001,0.001,0.001,0.001,541.7248139287613,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,155.68693693693697,0.001,0.001,0.001,3647.9166666666665,0.001,3526.6927083333335,874.7727098506633,541.9170673076923,0.001,983.0567678075126,25.546242583506057,88.75501002620598,0.001,0.001,0.001,0.001,0.001,59.8404255319149,3002.6127049180323,0.001,1069.5884844322345,0.001,0.001,0.001,30197.558512767755,0.001,2786.2116497733527,0.001,13503.885732911262,0.001,3015.97232994254,0.001,6111.4853896103905
1360170900,Week1,0.001,0.001,0.001,0.001,29021.84360753367,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,28.46927966101695,0.001,0.001,3049.019568054495,0.001,0.001,10.106382978723405,4924.474344135803,0.001,3632.8125,11048.317453022724,72.85533489096574,0.001,43.82757092198581,26.2916613897332,178.71922210009942,0.001,0.001,0.001,0.001,0.001,0.001,2565.8501295021556,0.001,969.0008980367156,0.001,0.001,0.001,80173.06964032087,0.001,32849.609375,0.001,7943.686321505796,0.001,9643.339082792209,34849.466463414625,6859.724195075758
1360171200,Week1,0.001,0.001,0.001,0.001,4752.365838100564,10.106382978723405,0.001,0.001,0.001,0.001,12276.5625,0.001,0.001,0.001,0.001,0.001,0.001,23.66255144032922,0.001,0.001,3715.6575520833335,7125.0,0.001,0.001,8398.385494287133,0.001,7125.0,11989.018685692858,3414.54182262948,0.001,0.001,24.09768378628414,111.83136261261261,0.001,0.001,0.001,0.001,0.001,0.001,6819.061569940476,0.001,0.001,0.001,0.001,0.001,0.001,0.001,67.71784254912188,0.001,23518.506977721274,0.001,3464.779093285211,2743.226069981278,2096.792918523009
1360171500,Week1,0.001,0.001,0.001,0.001,26.04166666666666,10.106382978723405,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1546.252775019994,1510.381402357837,0.001,0.001,3424.0421037296037,0.001,6007.8125,0.001,0.001,0.001,4927.561260682014,28.635912698412696,34.94551133672823,0.001,0.001,0.001,0.001,0.001,0.001,5821.608007154882,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,98.7090854176386,0.001,6809.2265895469745,0.001,6759.418282606465
