,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1,0.001,1.0,-0.003827613454657388,-0.01678953003067359,-0.05503240230164565,-0.038411040834273734,-0.039081687293258616,0.001,0.001,-0.003640769953933474,0.008795194299930713,-0.09391738062610072,0.09732148370513424,-0.04481746051299649,0.001,-0.033372841610619236,0.13857490876515474,-0.12474064504062092,0.018676299660566855,0.081450732335482,0.16095230743572736,0.02198116885069239,0.07525194583401575,0.07506524353317885,-0.060325593793355316,0.10252081429726584,-0.0896764724989759,0.030740598595768946,-0.09098992113489683,-0.0180512220227643,0.013740242062826691,-0.03170672509936459,0.0146510971989003,-0.024560497563375378,-0.06770874624107218,0.07655086352170795,0.001,0.005322729135912523,-0.057114397415409565,-0.0871077155770094,-0.00952648578935725,-0.13095919631924607,0.03401305747199281,0.07161771243702991,0.24639450308669092,0.17723518873096175,0.02382293593402198,0.061831615466195054,-0.05733247294504243,0.006250114810596586,0.01445612352440499,0.07500247085771886,-0.0008993826086852054,0.08780318718174605
2,0.001,-0.0038276134546573874,1.0,0.13548924276472585,0.012347423649536638,0.19553925914933554,0.10498795177921608,0.001,0.001,-0.04623018169399408,0.0011460964848981883,-0.1002417794648391,-0.00792925126934847,0.10021221067403498,0.001,-0.03186405744514413,-0.04086644861625409,0.04208228527279087,0.005051653856809075,0.05788203766780435,-0.2243384489804235,0.1470232665429363,-0.11258796051684586,-0.025932978860802022,0.0904086959027758,0.0826319091785378,0.010114471134739761,-0.0002800400851594432,0.03025993774067719,0.02736148561873334,0.22519996241943385,0.06521606513244162,0.021260749217256306,0.0914425117522293,0.04949460108984128,0.24243299468175894,0.001,-0.057041798943183626,0.05090706023085032,-0.08824217053259177,0.01207558485610785,-0.005192317325363462,0.3104202488254505,0.08522880230018993,0.053426688096407264,0.11820267473982635,0.07197509980380457,-0.022374855860758006,0.2383982116218268,0.037990551372405305,0.12627723587496548,-0.06276108106745212,0.07160310045025453,-0.01042762698928329
3,0.001,-0.01678953003067359,0.13548924276472582,1.0,0.09264911759881074,0.06580151991366887,0.020469898522333364,0.001,0.001,0.05733642820046876,-0.04261872410374649,0.1546189469409414,0.050954516631745085,0.06138233203436644,0.001,-0.06246992053146043,0.04166465194752425,0.31697626286935976,0.13685735672854357,0.09722345051037642,0.058788238562268245,0.10070354449591923,-0.12407820112276638,0.15488183759424745,0.18217863922136499,0.06971339932098536,0.016557500834404628,-0.09180680589214253,0.0585202796000838,0.06842191603266326,0.05825173324246009,0.05374366236790416,-0.02664687929967805,-0.045974278993041316,0.2527196123473172,0.1014464775831618,0.001,-0.03659861526888836,0.09042655098916302,0.11952363122882195,0.04408988775271769,0.07138840313910177,0.00027259401290036575,-0.02167745566662052,-0.078895295679926,0.010813558521482022,-0.008351688409794566,-0.018678162022325903,0.16743221854345855,0.05619138295434991,-0.11097833752217118,-0.14963897213941615,-0.0076052998594888345,0.03543785545898591
4,0.001,-0.05503240230164565,0.012347423649536638,0.09264911759881074,1.0,-0.06798712141832061,0.15604999041682568,0.001,0.001,0.13145064651172664,0.4490445056321671,0.1542078232759734,0.009254431206887306,-0.1014895005962299,0.001,-0.008313183267004521,0.04105254131994968,0.29317665691531,0.09820832677360622,0.07886867358411594,0.01863926605992139,0.06119656064127751,0.03442260676261922,0.07218313414618345,0.4838891700845429,-0.08512773041023314,0.011820813757258691,0.007475407491517336,0.10951753082340947,0.013968731513805704,0.22892607858141112,0.2995120193065489,-0.02794786873739865,0.08419877483480158,0.0116826132875416,0.2799992454751151,0.001,-0.02390589805685355,0.2622141717324245,0.05789020756672956,0.1292087240152478,0.2017659699775899,0.31014152682133256,0.009016066263040638,-0.10843343729305668,0.057251804510578874,0.05570829496244565,0.08696143696698172,0.12689281205500247,0.16277988599920068,-0.2000820672240417,-0.048549672126512095,-0.1684787106116552,-0.05587936562352568
5,0.001,-0.038411040834273734,0.19553925914933554,0.06580151991366887,-0.06798712141832061,1.0,-0.06941479671281796,0.001,0.001,0.1789625509490081,-0.06729684673313824,0.06972846485971392,-0.029192233070640075,0.0501623302157082,0.001,-0.03239206950773509,-0.03423880101223285,0.021395578409095624,-0.04152533023451815,0.02102562336720767,-0.0433931567149398,-0.06148022840923963,0.06035958439019011,0.05389033812204987,-0.005379383052996976,0.18101183514870828,0.039385537893991344,-0.03148697893899268,0.020872270825060116,-0.05798037592072799,0.05640451800639545,0.052992166370427474,0.03723655498654178,-0.0672559118857039,0.13457006564921756,0.237569814299717,0.001,-0.006350594182484534,-0.027808557990436453,-0.01834467744233384,-0.005082067167677449,-0.01349888417342291,0.12031980282745047,0.060274207162928035,-0.043286707112167415,0.10076566388175671,0.03530829458573939,0.05687695797801189,0.19584692856343097,0.0237010554937722,0.12389944158372461,0.007452467758238483,0.08278503484426658,0.06097947079023636
6,0.001,-0.03908168729325861,0.10498795177921608,0.020469898522333364,0.15604999041682568,-0.06941479671281796,1.0,0.001,0.001,0.09965661768831502,0.27266764723993603,-0.05185771898582658,-0.01926027446629824,-0.05753789966187751,0.001,-0.018427254151091896,-0.023005723922021052,0.09818925774878778,0.305931852586665,-0.05473953117201059,-0.014374460396740996,0.09930307746947593,-0.10120066397920019,-0.10762805424655666,0.22566391219349372,-0.03712687234072653,-0.06532663416203276,0.041434478347276635,0.012116695807380937,0.36840941006821665,0.14358453528673487,0.1816548617072507,-0.026264308747145547,0.6292494907624382,-0.08290947166510476,-0.02538701732802269,0.001,-0.08979025175728038,0.1871562073388448,0.024122730772963206,0.34787062012263814,0.08208795979647923,0.10466753875009979,0.036152510022510964,0.03931949353738724,0.11539771262455985,-0.08835429149352467,0.14008526912789257,-0.0005329015349933232,-0.019011131097321974,-0.08744189595481201,-0.09278141439545846,-0.11998676473398148,-0.04808074407708108
7,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
8,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
9,0.001,-0.003640769953933474,-0.04623018169399407,0.05733642820046877,0.13145064651172664,0.1789625509490081,0.09965661768831503,0.001,0.001,0.9999999999999998,0.04184831500479175,0.030408241361195923,0.02922517716886654,-0.01803922716870908,0.001,-0.02676777172790096,0.02884360182879721,0.12658342775848544,0.007602834426738956,0.08974358542952879,-0.045949482975018344,-0.05476034312540295,0.17447296860457187,0.21199276810843037,0.10892989819573576,0.04159802975099197,0.06172844979834448,0.06574059642831537,-0.04883471111642262,0.0513332574434351,0.1468886702169803,-0.008221740413089837,0.032262165922152156,0.17479112038688732,0.2096542504251508,0.14190200903532352,0.001,-0.05449268957326543,0.037479573949230766,0.07176538550938173,0.17382601937619546,0.13669422176455626,0.22248314720060255,-0.001347644848784012,-0.08164769538078483,-0.043372887048201345,0.0015685980992203121,0.15431545691402826,0.032595891616954815,0.14027947049178643,0.1986122951521382,0.03634650104111298,0.021849841554890205,-0.010817112461256414
10,0.001,0.008795194299930713,0.0011460964848981885,-0.04261872410374649,0.4490445056321671,-0.06729684673313825,0.27266764723993603,0.001,0.001,0.04184831500479175,1.0,0.05768511816926484,-0.07666590572763092,-0.06929860436649303,0.001,-0.05361201660477578,0.02160244447785343,0.13853907474571223,0.20196845784401696,-0.021931212380233607,-0.1182558494118247,-0.01157451369616125,0.052345501914295524,0.05942681834547038,0.36514558093209354,-0.10994333925525437,0.07724670405916041,0.04477174524762304,0.09860967168546617,0.14713151395362936,0.03717229500037522,0.25409751439745476,0.011747189301165894,0.18861705389469563,-0.057732515194757104,0.14144479614917257,0.001,-0.024212368228608318,0.2937721674269346,0.05026163590010382,0.08196350566505275,0.15905798218918216,0.2583681749142996,-0.02734626212692138,0.07525908219770894,0.05118990137328168,0.14116871930555833,0.08866122741925873,-0.013629815317667248,0.03205418369959908,-0.13787304469630876,0.08266261706552004,-0.14958751378583407,-0.10047152752066361
11,0.001,-0.09391738062610072,-0.1002417794648391,0.15461894694094136,0.1542078232759734,0.06972846485971392,-0.051857718985826584,0.001,0.001,0.030408241361195923,0.05768511816926484,1.0,-0.012687446901340016,-0.07003674934792714,0.001,-0.00456800195476738,0.0292889068640511,0.19156041309942287,0.005151847667756841,0.07528534375824923,0.07100007010149771,-0.07052085462087675,0.1501916264928175,0.10796280235052227,0.149891286698208,-0.021391165508570193,0.03285326061815891,-0.054940412680906575,0.07428635398207535,-0.006972399401378426,-0.06128910837510036,0.13183986317731358,-0.035680895627495136,-0.03258946757432596,0.1538414109340963,0.031099393071132287,0.001,0.028454448393270482,0.0656346158433338,0.17136720778236628,-0.03849494163543973,0.019954600841434404,-0.017071125251159766,-0.040741699053835685,-0.07447361735130745,0.08555176931674771,-0.10084739003620362,0.03176307672254132,-0.046507214102806324,0.028705455995520383,-0.137038493332243,0.08466109012258868,-0.09126570859043695,0.02802511889817395
12,0.001,0.09732148370513426,-0.00792925126934847,0.05095451663174509,0.009254431206887306,-0.02919223307064007,-0.01926027446629824,0.001,0.001,0.02922517716886654,-0.07666590572763092,-0.012687446901340018,1.0,0.012904908811160815,0.001,0.16197255127357668,0.050725796124091754,0.023573576417957497,-0.021082331058078305,-0.01241556446959482,0.16606488151649526,-0.032485070564507335,-0.030023098331408343,-0.00855585131996338,0.039566377720439104,0.032852137713414484,-0.036344226881022665,0.04820349446750516,-0.06127173155391854,0.015862815621434358,0.0337356254623165,-0.026592513419913026,0.1030919969398701,-0.0121039278716366,-0.0436519679021493,0.08294971912390912,0.001,-0.02653554021442663,0.09925677672997463,-0.03684598496644906,0.03142752149468094,-0.06469271122418163,0.08719288787639966,0.029395694439019536,-0.03408218965922307,-0.020585104235946197,-0.0536895001126738,-0.008454445143485218,-0.03163419449212614,0.07547700085377283,-0.06879951485267838,-0.04919494160009891,-0.0585437151040359,0.03690682985447395
