Real First Packet,doctets/Duration
1359986772.862,21843.75
1359986772.926,8865.625
1359986766.439,2375.0
1359986773.885,1703.125
1359986774.007,782.0512820512821
1359986773.308,470.88675213675214
1359986765.618,41437.5
1359986767.468,17.548076923076923
1359986811.712,47851.5625
1359986825.801,14265.625
1359986826.152,10699.21875
1359986814.31,4852.272727272728
1359986825.648,1248.5994397759105
1359986825.712,13338.942307692309
1359986826.687,3406.25
1359986823.165,6206.140350877193
1359986825.583,3136.71875
1359986826.605,297.0969460227273
1359986826.669,226.60714285714286
1359986826.394,4706.330128205129
1359986826.649,295.9846866096866
1359986826.649,160.08928571428572
1359986826.845,9286.1328125
1359986828.988,146302.734375
1359986828.988,1607.2476525821596
1359986828.988,1906.6840277777776
1359986829.921,161029.01785714287
1359986829.985,38382.8125
1359986829.917,2170.5729166666665
1359986829.981,1578.9930555555557
1359986829.981,24666.666666666668
1359986837.955,190308.59375
1359986843.589,250322.91666666666
1359986875.138,2242.1875
1359986861.57,67265.625
1359986861.599,10052.113439306358
1359986861.599,749.0004208754209
1359986882.899,5078.125
1359986882.963,4484.375
1359986882.963,2242.1875
1359986882.963,4484.375
1359986882.963,2242.1875
1359986882.946,4484.375
1359986882.946,2242.1875
1359986882.946,2242.1875
1359986882.946,2242.1875
1359986882.946,2242.1875
1359986872.215,21789.0625
1359986872.433,94739.58333333333
1359986872.432,163673.61111111112
1359986872.432,162815.625
1359986871.367,1248.5452586206895
1359986872.387,101591.796875
1359986872.387,88564.23611111111
1359986872.387,74550.34722222223
1359986880.632,716171.875
1359986886.955,293.7118902439024
1359986887.211,696.9064861460957
1359986886.911,195177.734375
1359986886.91,346.8293795620438
1359986913.018,136.45833333333331
1359986913.018,4484.375
1359986912.982,347.65625
1359986912.982,4484.375
1359986912.981,119.26424050632912
1359986919.266,8953.125
1359986919.626,22296.875
1359986923.511,14.607988165680473
1359986921.263,17.889492753623188
1359986912.468,327789.0625
1359986912.557,1042187.5
1359986914.707,4253.90625
1359986919.803,36520.833333333336
1359986930.434,1115.4149159663866
1359986957.374,13895.833333333334
1359986953.303,14265.625
1359986946.39,152.734375
1359986973.053,279.0948275862069
1359986951.021,3914.0625
1359986952.741,8895.833333333334
1359986951.426,1843.75
1359986952.956,6328.125
1359986953.401,8533.854166666666
1359986976.972,37.980769230769226
1359986955.945,3682.259908536585
1359986956.894,7239.583333333333
1359986955.901,8109.375
1359986955.965,1450.29296875
1359986955.965,1323.2421875
1359986956.028,811.71875
1359986956.156,18156.25
1359986956.856,7461.647727272728
1359986966.108,50963.75
1359986996.284,656.25
1359987003.133,4484.375
1359987003.197,4484.375
1359987003.197,4484.375
1359986989.406,9.495192307692307
1359987003.099,4484.375
1359987003.099,4484.375
1359987012.868,4484.375
1359987002.962,4159.66796875
1359987003.104,8515.625
1359987016.834,227.15435606060606
1359987018.943,34385.416666666664
1359987098.681,38250.0
1359987096.309,18199.21875
1359987098.075,1982.5246710526317
1359987095.444,1526.5758547008547
1359987095.444,1090.0106837606838
1359987095.956,96.04357798165138
1359987095.636,71.95723684210527
1359987096.977,8831.82123655914
1359987095.437,1083.3333333333333
1359987095.948,257.5974770642202
1359987095.948,96.04357798165138
1359987105.807,3589.583333333333
1359987097.934,461.1150568181818
1359987098.126,423.8970588235294
1359987096.237,102.03804347826087
1359987096.172,257.94719827586204
1359987097.198,55.23989898989899
1359987098.09,79.04411764705883
1359987342.539,16.843971631205672
1359987412.603,13640.625
1359987943.068,2375.0
1359988828.14,1187.5
1359993313.535,479.1666666666667
1359993434.801,849.9119718309859
1359993765.421,893.6850890207714
1359993766.832,3463.815789473684
1359993766.831,1916.065705128205
1359993766.757,1586.8002300613498
1359993766.757,10650.0
1359993766.757,867.1625399361022
1359993768.895,24151.041666666668
1359993798.046,364.5833333333333
1359993785.081,17895.833333333332
1359993785.081,12618.75
1359993784.301,8220.170454545456
1359993784.999,27335.036057692305
1359993784.999,15125.0
1359993811.908,364.5833333333333
1359993811.907,468.75
1359993811.772,364.5833333333333
1359993811.903,656.25
1359993792.414,118774.55357142857
1359993792.332,84638.88888888889
1359993814.977,102.67857142857143
1359993799.415,11723.011363636364
