Real First Packet,doctets/Duration
1359993278.4,8734.375
1359993283.431,22500.0
1359993278.28,9265.625
1359993283.451,10312.5
1359993288.271,13748.046875
1359993288.776,5661.458333333333
1359993288.966,5195.3125
1359993289.283,18786.458333333332
1359993278.977,1822.7941176470588
1359993282.305,499.5265151515151
1359993282.606,4275.669642857143
1359993282.602,1486.607142857143
1359993282.602,5234.933035714285
1359993283.112,10351.973684210525
1359993283.112,4231.25
1359993283.812,11644.09722222222
1359993282.425,35503.64583333333
1359993282.552,59018.97321428572
1359993282.551,2617.1875
1359993282.551,2460.379464285714
1359993282.551,5647.879464285715
1359993283.063,2387.5
1359993283.063,2462.5
1359993283.062,2107.03125
1359993283.062,4813.9880952380945
1359993283.126,2747.532894736842
1359993278.205,3615.625
1359993279.025,2849.2647058823527
1359993280.043,14612.5
1359993298.004,336.11111111111114
1359993281.675,5701.709312080537
1359993283.123,1562.5
1359993283.231,310640.625
1359993283.355,1484.375
1359993283.355,1484.375
1359993283.668,1484.375
1359993283.179,816.1216887417219
1359993283.498,351.5625
1359993283.37,2328.125
1359993283.496,263.671875
1359993302.509,66390.625
1359993302.433,80312.5
1359993302.369,12812.5
1359993282.854,24015.625
1359993298.024,11.439732142857142
1359993298.023,7.8125
1359993298.023,11.439732142857142
1359993298.023,11.439732142857142
1359993298.002,11.439732142857142
1359993298.002,7.8125
1359993298.002,7.8125
1359993298.001,11.439732142857142
1359993298.19,12.160633484162895
1359993298.19,7.918552036199094
1359993295.694,6.730769230769231
1359993297.955,11.439732142857142
1359993297.954,11.439732142857142
1359993297.954,7.8125
1359993297.954,7.8125
1359993297.954,11.439732142857142
1359993297.954,11.439732142857142
1359993298.209,11.647727272727273
1359993298.144,7.918552036199094
1359993298.204,11.647727272727273
1359993298.403,7.8125
1359993298.403,7.8125
1359993298.403,7.8125
1359993312.223,4367.1875
1359993312.542,54140.625
1359993312.478,19781.25
1359993313.18,2947.9166666666665
1359993313.18,6989.583333333333
1359993313.116,26875.0
1359993313.18,7618.75
1359993313.18,7268.75
1359993313.307,3505.2083333333335
1359993315.487,106156.25
1359993313.499,17546.875
1359993313.69,16625.0
1359993315.61,9359.375
1359993315.738,2441.40625
1359993315.993,26875.0
1359993316.249,19531.25
1359993316.824,16625.0
1359993298.379,7.8125
1359993298.379,7.8125
1359993298.379,7.8125
1359993298.379,7.8125
1359993298.379,7.8125
1359993312.709,39906.25
1359993312.709,49093.75
1359993313.156,3578.125
1359993313.156,16140.625
1359993313.348,4256.25
1359993313.476,8510.416666666666
1359993313.539,10484.375
1359993315.586,23943.75
1359993316.289,44309.375
1359993316.801,19781.25
1359993296.122,2520.8333333333335
1359993297.848,660.9165268456376
1359993298.793,1010.1902173913045
1359993298.771,1254.7554347826087
1359993299.026,301.2867647058823
1359993316.962,45427.083333333336
1359993316.989,21875.0
1359993317.116,12890.625
1359993322.108,19718.75
1359993322.236,9890.625
1359993322.362,26875.0
1359993322.807,18218.75
1359993316.916,10765.625
1359993316.916,10515.625
1359993316.979,21062.5
1359993321.911,53703.125
1359993322.099,39906.25
1359993322.352,32271.875
1359993324.32,14984.375
1359993316.899,7343.75
1359993304.505,130.81219806763286
1359993301.467,9796.875
1359993324.374,5985386.875
1359993309.566,333.49609375
1359993330.301,15421.875
1359993329.846,17.010467980295566
1359993331.798,90.27777777777777
1359993359.805,64.14473684210527
1359993360.251,111.03920118343196
1359993361.238,58.035714285714285
1359993371.539,70.65217391304347
1359993382.238,155.63322368421055
1359993386.814,31.25
1359993400.648,177093.75
1359993402.442,8.370535714285714
1359993417.934,42.17940414507772
1359993421.34,73.86363636363637
1359993423.992,11.948529411764705
1359993462.675,56.6676267281106
1359993492.56,14.408682634730539
1359993518.11,4781.25
1359993501.369,19359.375
1359993518.031,34.14498730964467
1359993536.431,14.723557692307692
1359993536.43,14.723557692307692
1359993536.43,14.723557692307692
1359993536.494,14.866504854368932
1359993545.329,102.87873641304347
1359993582.404,35.04068047337278
1359993599.361,971860.7723577236
1359993593.442,14359.375
1359993598.55,15718.75
1359993600.481,2801.5625
1359993619.621,23.8833746898263
1359993640.878,9.943181818181818
1359993640.587,9.691455696202532
1359993669.858,4375.0
1359993694.947,30.693384223918574
1359993728.693,37.109375
1359993758.506,166.91004672897196
1359993789.529,9143.75
1359993796.667,19765.625
1359993796.539,20968.75
1359993788.983,2156.25
1359993797.272,3396.875
1359993797.592,17390.625
1359993798.059,5558.59375
1359993796.232,6469.669117647059
1359993781.713,982.421875
1359993782.687,6268.75
1359993783.632,3815.848214285714
1359993789.141,250.57114882506525
1359993789.255,8332.03125
1359993789.441,3142.8571428571427
1359993796.942,205.35714285714286
1359993814.034,28.69318181818182
1359993873.783,8601.5625
1359993882.166,8171.875
1359993863.943,35.04406005221932
1359993901.392,20437.5
1359993913.478,406.25
1359993938.307,25.104434447300772
1359993988.355,25.564463350785342
1359994021.689,765.625
1359994021.581,4781.25
1359994038.647,4375.0
1359994064.24,31.28829656862745
1359994139.787,7332.291666666666
1359994114.659,8.599806201550388
1359994141.328,8558.89423076923
1359994142.187,7171.875
1359994140.648,1698.4375
1359994130.182,982.421875
1359994130.102,3873.8839285714284
1359994138.081,14450.0
1359994139.794,25.228274559193952
1359994189.951,8750.0
1359994201.588,6739.583333333333
1359994215.324,24.785850253807105
1359994250.205,67.70833333333333
1359994261.06,28781.25
1359994265.307,24.66066919191919
1359994314.8,24.91230867346939
1359994369.763,4781.25
1359994365.615,24.292599502487562
1359994381.696,541.6666666666666
1359994416.478,25.699013157894736
1359994465.55,24.292599502487562
1359994502.127,3294.2708333333335
1359994516.315,25.040064102564102
1359994566.514,27.78672680412371
1359994580.678,30.179794520547944
1359994616.395,24.4140625
1359994622.132,541.6666666666666
1359994693.318,24.785850253807105
1359994741.897,1987.5
1359994742.446,24.353179551122196
1359994793.071,24.91230867346939
1359994802.855,4683.59375
1359994843.093,28.1640625
1360166092.406,5775.135869565218
1360166091.366,4952.34375
1360166092.321,19781.25
1360166094.171,49177.083333333336
1360166094.17,24268.75
1360166094.397,1262.1527777777776
1360166094.461,22875.0
1360166094.525,3316.40625
1360166094.525,9523.4375
1360166094.653,10890.625
1360166094.845,529.375
1360166094.78,6382.8125
1360166101.236,23943.75
1360166101.108,53078.125
1360166101.3,18718.75
1360166101.556,26875.0
1360166094.514,16421.875
1360166094.514,9085.9375
1360166094.514,4293.75
1360166094.769,5320.3125
1360166094.769,5257.8125
1360166095.024,35093.75
1360166095.589,26875.0
1360166101.95,6239.583333333333
1360166102.142,14769.791666666666
1360166103.355,5541.666666666667
1360166103.482,19700.89285714286
1360166103.481,3807.2916666666665
1360166103.481,3191.964285714286
1360166103.609,4537.5
1360166103.864,6260.416666666667
1360166101.365,2079.8611111111113
1360166109.364,18781.25
1360166103.334,4945.3125
1360166103.461,3968.75
1360166103.781,5671.875
1360166103.46,3640.625
1360166103.46,4537.5
1360166103.652,5671.875
1360166103.843,8593.75
1360166083.641,2690.972222222222
1360166089.658,10437.5
1360166112.126,1087.3579545454545
1360166112.125,18253.472222222223
1360166112.636,2528.409090909091
1360166114.167,2078.125
1360166111.861,1825.5208333333333
1360166111.924,53703.125
1360166112.746,6322.916666666667
1360166113.001,10823.958333333334
1360166115.498,402041.75884955755
1360166139.776,517.1326754385965
1360166151.181,12100.961538461539
1360166139.786,16.321656050955415
1360166138.774,92.3484219269103
1360166150.551,3854.5792079207918
1360166152.1,2416.6666666666665
1360166151.696,7968.75
1360166154.702,463125.0
1360166155.223,392.1232876712329
1360166157.38,14562.5
1360166160.859,266832.03125
1360166160.685,30812.5
1360166188.37,1176.1853448275863
1360166184.334,6188.616071428572
1360166187.684,3867.1875
1360166188.298,1958.984375
1360166168.895,163.27688547486034
1360166189.759,2234.375
1360166189.759,2696.4285714285716
1360166170.261,60015.625
1360166170.26,50250.0
1360166170.216,48093.75
1360166187.656,8.064516129032258
1360166187.655,8.064516129032258
1360166188.631,8.064516129032258
1360166188.306,11.863425925925927
1360166192.383,198.61296791443849
1360166183.962,236051.3392857143
1360166188.595,197.67775229357798
1360166188.568,153.4219457013575
1360166188.568,70.27714932126698
1360166187.927,53.8594470046083
1360166187.926,74.74078341013825
1360166189.427,421.142578125
1360166187.879,252.66417050691243
1360166187.942,203.6221590909091
1360166189.391,2947.1531413612565
1360166194.453,9.250902527075812
1360166194.58,9.318181818181818
1360166194.644,9.352189781021899
1360166194.528,9.318181818181818
1360166194.592,6.386861313868613
1360166194.592,9.352189781021899
1360166192.236,121.50679758308156
1360166195.146,1193.359375
