Real First Packet,doctets/Duration
1359993103.715,14182.291666666666
1359993107.747,41390.625
1359993104.353,30839.84375
1359993104.736,169812.5
1359993104.928,35578.125
1359993104.992,4846.875
1359993104.992,12848.958333333334
1359993104.8,22765.625
1359993104.992,4921.875
1359993104.863,21015.625
1359993104.863,24515.625
1359993104.991,11992.1875
1359993105.183,11867.1875
1359993105.375,25203.125
1359993105.31,35734.375
1359993105.374,17265.625
1359993108.574,221437.5
1359993108.638,37234.375
1359993108.638,350390.625
1359993108.706,21921.875
1359993108.706,43734.375
1359993108.578,83171.875
1359993108.834,21734.375
1359993108.83,17765.625
1359993108.83,18015.625
1359993108.701,111296.875
1359993108.829,17765.625
1359993107.726,23921.875
1359993107.79,6042.96875
1359993107.598,110609.375
1359993107.986,35578.125
1359993108.109,37760.416666666664
1359993104.141,111609.375
1359993104.205,58984.375
1359993104.269,70234.375
1359993104.268,686546.875
1359993104.332,49932.291666666664
1359993104.268,63734.375
1359993104.715,155000.0
1359993104.779,19015.625
1359993104.779,22765.625
1359993104.843,22765.625
1359993104.843,22765.625
1359993104.906,27015.625
1359993104.97,20429.6875
1359993104.97,5459.375
1359993105.098,9161.458333333334
1359993105.162,18523.4375
1359993105.358,77890.625
1359993105.353,18453.125
1359993105.353,21515.625
1359993105.417,37484.375
1359993108.617,215687.5
1359993108.617,24671.875
1359993108.617,43484.375
1359993108.617,61484.375
1359993108.681,54734.375
1359993108.681,20171.875
1359993108.681,155250.0
1359993108.809,19265.625
1359993108.809,17765.625
1359993108.873,19703.125
1359993114.0,4425.78125
1359993114.317,2496.09375
1359993113.444,12220.486111111111
1359993113.699,21328.125
1359993114.759,1476.5625
1359993109.041,34761.71875
1359993109.041,8161.458333333334
1359993109.041,24515.625
1359993109.105,24515.625
1359993109.104,24515.625
1359993108.904,16953.125
1359993108.904,16453.125
1359993108.904,18515.625
1359993109.031,11617.1875
1359993109.031,8411.458333333334
1359993109.031,20171.875
1359993109.159,26140.625
1359993109.29,9244.791666666666
1359993109.286,20171.875
1359993108.89,42765.625
1359993108.89,20265.625
1359993121.581,19265.625
1359993120.234,19096.354166666668
1359993123.301,17437.5
1359993120.677,41119.791666666664
1359993120.74,8411.458333333334
1359993121.51,168562.5
1359993121.568,21765.625
1359993121.696,21796.875
1359993123.344,5487106.770833333
1359993120.656,26734.375
1359993120.975,23919.64285714286
1359993110.324,3589.84375
1359993110.577,3259.375
1359993110.267,5890.625
1359993136.633,4437.5
1359993137.078,2394.53125
1359993137.078,2398.4375
1359993137.014,6703.125
1359993138.398,3661.4583333333335
1359993138.398,3661.4583333333335
1359993138.398,3661.4583333333335
1359993138.844,28410.15625
1359993138.908,2906.25
1359993138.844,10640.625
1359993139.227,5822.916666666667
1359993136.782,29340.625
1359993137.037,2398.4375
1359993138.347,3546.875
1359993138.346,3666.6666666666665
1359993138.666,10640.625
1359993138.665,313901.0416666667
1359993138.793,10625.0
1359993138.793,10625.0
1359993138.793,10625.0
1359993138.793,10609.375
1359993138.857,9343.75
1359993138.92,1698.6607142857142
1359993133.677,35578.125
1359993133.932,21734.375
1359993133.996,12523.4375
1359993133.996,11742.1875
1359993133.996,24515.625
1359993133.996,46598.958333333336
1359993133.996,21796.875
1359993133.291,109796.875
1359993134.251,20171.875
1359993133.422,41661.458333333336
1359993139.498,8500.0
1359993136.74,56210.9375
1359993136.931,27546.875
1359993133.921,19265.625
1359993133.985,11617.1875
1359993134.048,24515.625
1359993134.24,9515.625
1359993133.407,44987.5
1359993135.894,20984.375
1359993136.912,41661.458333333336
1359993136.975,26046.875
1359993137.039,33487.5
1359993137.551,21796.875
1359993140.065,12325.0
1359993140.065,14730.46875
1359993140.255,9894.53125
1359993140.702,1116.0714285714287
1359993140.7,1116.0714285714287
1359993145.432,11979.166666666666
1359993145.496,1164.6205357142858
1359993145.495,29617.1875
1359993145.43,591.5948275862069
1359993145.43,1884.1594827586207
1359993145.877,36675.42613636363
1359993146.386,18281.25
1359993146.386,789.0625
1359993146.386,789.0625
1359993146.321,5010.416666666667
1359993146.385,789.0625
1359993147.342,7375.0
1359993147.086,7328.125
1359993147.086,7343.75
1359993138.935,160.6012658227848
1359993147.255,7375.0
1359993147.255,7359.375
1359993147.319,31656.25
1359993147.319,7359.375
1359993147.315,7406.25
1359993147.379,8187.5
1359993139.382,4085.416666666666
1359993139.382,2958.59375
1359993140.02,6093.75
1359993140.783,2328.125
1359993137.064,782.7932098765432
1359993146.277,5010.416666666667
1359993146.341,840.4017857142857
1359993146.34,789.0625
1359993146.895,96317.70833333333
1359993147.022,8156.25
1359993147.022,7328.125
1359993147.022,7343.75
1359993147.086,7343.75
1359993147.214,7375.0
1359993147.214,7359.375
1359993147.214,7375.0
1359993147.278,7359.375
1359993147.278,7406.25
1359993147.277,7359.375
1359993147.341,7359.375
1359993147.213,7359.375
1359993147.277,7375.0
1359993139.622,4183531.25
1359993145.89,18072.443181818184
1359993145.105,2436.580882352941
1359993145.104,1732.5367647058822
1359993145.424,538.7931034482759
1359993135.345,49232.8125
1359993135.598,104625.0
1359993134.404,3421.875
1359993135.27,22093.75
1359993135.268,54482.8125
1359993135.649,53218.75
1359993138.854,10453.125
1359993139.045,37620.404411764706
1359993139.109,19205.35714285714
1359993139.236,190015.625
1359993139.299,42773.4375
1359993139.043,113796.875
1359993139.171,7812.5
1359993139.234,215562.5
1359993139.298,16220.052083333332
1359993139.298,9140.625
1359993139.489,972.2222222222222
1359993138.74,7297.794117647059
1359993139.121,171.751968503937
1359993139.183,41210.9375
1359993139.247,87859.375
1359993139.375,1462.5
1359993163.046,21301.339285714286
1359993140.82,496281.25
1359993139.136,1589.2857142857142
1359993139.517,161781.25
1359993140.726,244023.4375
1359993140.095,166744.79166666666
1359993140.154,97130.20833333333
1359993140.222,10247.767857142857
1359993140.534,4171.875
1359993140.473,39320.3125
1359993141.983,5569.010416666667
1359993140.215,99031.25
1359993140.406,20238.28125
1359993140.47,75039.0625
1359993140.47,283601.5625
1359993171.72,4750.0
1359993171.72,5687.5
1359993164.229,11257.102272727274
1359993169.596,360656.25
1359993169.659,24819.375
1359993166.585,8687.5
1359993166.328,5453.125
1359993167.221,9598.4375
1359993171.29,62546.875
1359993171.29,20242.1875
1359993171.354,33773.4375
1359993171.418,86468.75
1359993171.418,252996.09375
1359993171.482,50979.166666666664
1359993171.289,245895.83333333334
1359993171.289,27367.1875
1359993171.353,22789.0625
1359993171.417,31468.75
1359993171.481,55104.166666666664
1359993163.736,16601.5625
1359993168.786,958.7053571428571
1359993168.975,25405.048076923078
1359993169.422,161871.09375
1359993169.613,63500.0
1359993169.741,26754.076086956524
1359993169.42,390106.25
1359993166.283,5484.375
1359993166.347,7765.625
1359993169.995,15485.197368421053
1359993167.149,9517.1875
1359993170.603,99598.95833333333
1359993171.241,26335.9375
1359993171.241,18625.0
1359993171.24,26023.4375
1359993171.24,24304.6875
1359993168.288,2243.8858695652175
1359993166.608,159.1435185185185
1359993167.948,29750.0
1359993168.138,4111.875
1359993172.168,11039.0625
1359993171.496,39484.375
1359993171.624,45187.5
1359993171.88,4781.25
1359993172.07,8953.125
1359993172.07,8187.5
1359993172.07,8984.375
1359993172.069,6484.375
1359993172.069,183005.20833333334
1359993171.836,2916.6666666666665
1359993172.022,5687.5
1359993172.026,142996.09375
1359993172.153,10984.375
1359993172.153,11302.083333333334
1359993172.153,5039.0625
1359993166.255,47.07924836601307
1359993163.468,195661.45833333334
1359993162.891,29562.5
1359993163.393,73906.25
1359993163.392,36531.25
1359993187.814,476.5625
1359993286.386,13327.205882352942
1359993286.386,17854.910714285714
1359993291.443,109296.875
1359993291.566,30839.84375
1359993291.566,37042.96875
1359993292.077,1998.6979166666667
1359993292.077,6559.895833333333
1359993292.077,2294.034090909091
1359993292.076,2290.3645833333335
1359993287.724,7744.791666666667
1359993287.724,24515.625
1359993287.596,10867.1875
1359993287.724,8098.958333333334
1359993287.723,8348.958333333334
1359993287.787,24515.625
1359993287.791,24515.625
1359993292.459,4393.229166666667
1359993287.979,9515.625
1359993289.256,20171.875
1359993285.867,36598.958333333336
1359993291.989,35578.125
1359993292.051,5863.839285714285
1359993292.051,4796.875
1359993287.571,19265.625
1359993287.699,46057.291666666664
1359993287.699,21796.875
1359993287.954,19359.375
